CMDLINE /usr/bin/python3 test_memory.py
MEM 405.597656 1544226966.4919
MEM 405.605469 1544226966.5922
MEM 405.605469 1544226966.6923
MEM 405.625000 1544226966.7926
MEM 405.625000 1544226966.8928
MEM 405.632812 1544226966.9931
MEM 405.632812 1544226967.0933
MEM 405.640625 1544226967.1936
MEM 405.644531 1544226967.2938
MEM 405.894531 1544226967.3940
MEM 406.722656 1544226967.4942
MEM 407.960938 1544226967.5944
MEM 408.382812 1544226967.6945
MEM 409.140625 1544226967.7946
MEM 410.128906 1544226967.8947
MEM 410.636719 1544226967.9949
MEM 411.378906 1544226968.0952
MEM 412.164062 1544226968.1954
MEM 413.125000 1544226968.2956
MEM 413.957031 1544226968.3957
MEM 414.378906 1544226968.4958
MEM 415.121094 1544226968.5960
MEM 416.117188 1544226968.6962
MEM 417.214844 1544226968.7963
MEM 417.632812 1544226968.8965
MEM 418.378906 1544226968.9966
MEM 418.386719 1544226969.0967
MEM 419.144531 1544226969.1969
MEM 420.402344 1544226969.2972
MEM 421.398438 1544226969.3974
MEM 422.574219 1544226969.4975
MEM 423.664062 1544226969.5977
MEM 424.984375 1544226969.6978
MEM 426.070312 1544226969.7979
MEM 427.203125 1544226969.8981
MEM 428.753906 1544226969.9982
MEM 429.132812 1544226970.0985
MEM 430.253906 1544226970.1988
MEM 431.425781 1544226970.2990
MEM 432.574219 1544226970.3992
MEM 433.570312 1544226970.4994
MEM 434.832031 1544226970.5997
MEM 436.351562 1544226970.6998
MEM 437.433594 1544226970.8001
MEM 438.453125 1544226970.9003
MEM 439.761719 1544226971.0005
MEM 441.046875 1544226971.1009
MEM 442.046875 1544226971.2011
MEM 443.332031 1544226971.3012
MEM 444.476562 1544226971.4013
MEM 445.386719 1544226971.5016
MEM 446.566406 1544226971.6018
MEM 447.636719 1544226971.7019
MEM 448.894531 1544226971.8020
MEM 450.144531 1544226971.9022
MEM 451.027344 1544226972.0023
MEM 452.074219 1544226972.1025
MEM 453.117188 1544226972.2027
MEM 453.750000 1544226972.3028
MEM 453.753906 1544226972.4029
MEM 454.289062 1544226972.5031
MEM 454.394531 1544226972.6032
MEM 454.402344 1544226972.7035
MEM 455.230469 1544226972.8036
MEM 456.308594 1544226972.9038
MEM 457.289062 1544226973.0040
MEM 458.277344 1544226973.1043
MEM 458.277344 1544226973.2046
MEM 458.277344 1544226973.3049
MEM 459.218750 1544226973.4051
MEM 460.039062 1544226973.5052
MEM 461.074219 1544226973.6053
MEM 462.285156 1544226973.7055
MEM 463.273438 1544226973.8058
MEM 464.179688 1544226973.9060
MEM 465.195312 1544226974.0061
MEM 466.250000 1544226974.1063
MEM 467.566406 1544226974.2065
MEM 468.261719 1544226974.3066
MEM 469.332031 1544226974.4068
MEM 470.273438 1544226974.5069
MEM 471.386719 1544226974.6070
MEM 472.554688 1544226974.7071
MEM 473.355469 1544226974.8073
MEM 474.503906 1544226974.9075
MEM 475.539062 1544226975.0077
MEM 476.527344 1544226975.1080
MEM 477.585938 1544226975.2082
MEM 478.726562 1544226975.3085
MEM 479.671875 1544226975.4087
MEM 480.699219 1544226975.5089
MEM 481.683594 1544226975.6092
MEM 482.695312 1544226975.7094
MEM 483.699219 1544226975.8096
MEM 484.917969 1544226975.9098
MEM 486.105469 1544226976.0101
MEM 487.089844 1544226976.1103
MEM 488.398438 1544226976.2104
MEM 489.691406 1544226976.3106
MEM 490.921875 1544226976.4108
MEM 491.957031 1544226976.5109
MEM 493.265625 1544226976.6111
MEM 494.242188 1544226976.7112
MEM 495.531250 1544226976.8115
MEM 496.929688 1544226976.9116
MEM 497.976562 1544226977.0118
MEM 499.105469 1544226977.1121
MEM 500.332031 1544226977.2127
MEM 501.601562 1544226977.3129
MEM 502.632812 1544226977.4130
MEM 503.949219 1544226977.5131
MEM 504.941406 1544226977.6132
MEM 506.214844 1544226977.7135
MEM 507.507812 1544226977.8136
MEM 508.656250 1544226977.9138
MEM 509.785156 1544226978.0139
MEM 511.058594 1544226978.1142
MEM 512.335938 1544226978.2143
MEM 513.503906 1544226978.3145
MEM 514.625000 1544226978.4148
MEM 515.894531 1544226978.5150
MEM 517.000000 1544226978.6151
MEM 518.398438 1544226978.7154
MEM 519.429688 1544226978.8155
MEM 520.746094 1544226978.9157
MEM 522.019531 1544226979.0160
MEM 523.246094 1544226979.1162
MEM 524.300781 1544226979.2163
MEM 525.597656 1544226979.3166
MEM 526.804688 1544226979.4168
MEM 526.812500 1544226979.5170
MEM 526.824219 1544226979.6172
MEM 526.828125 1544226979.7173
MEM 526.835938 1544226979.8175
MEM 526.835938 1544226979.9177
MEM 526.835938 1544226980.0178
MEM 526.835938 1544226980.1180
MEM 526.839844 1544226980.2183
MEM 526.843750 1544226980.3188
MEM 526.843750 1544226980.4190
MEM 526.843750 1544226980.5193
MEM 526.843750 1544226980.6195
MEM 526.855469 1544226980.7198
MEM 526.859375 1544226980.8200
MEM 526.863281 1544226980.9202
MEM 526.863281 1544226981.0203
MEM 526.871094 1544226981.1205
MEM 526.875000 1544226981.2206
MEM 526.878906 1544226981.3207
MEM 526.878906 1544226981.4208
MEM 526.878906 1544226981.5210
MEM 526.878906 1544226981.6212
MEM 526.878906 1544226981.7214
MEM 526.878906 1544226981.8215
MEM 526.882812 1544226981.9217
MEM 526.886719 1544226982.0218
MEM 526.894531 1544226982.1220
MEM 527.156250 1544226982.2221
MEM 527.164062 1544226982.3222
MEM 527.179688 1544226982.4224
MEM 527.179688 1544226982.5225
MEM 527.179688 1544226982.6226
MEM 527.445312 1544226982.7227
MEM 527.730469 1544226982.8230
MEM 527.738281 1544226982.9231
MEM 528.015625 1544226983.0234
MEM 528.519531 1544226983.1236
MEM 529.031250 1544226983.2237
MEM 529.820312 1544226983.3238
MEM 530.433594 1544226983.4239
MEM 531.117188 1544226983.5242
MEM 531.894531 1544226983.6243
MEM 532.664062 1544226983.7244
MEM 533.296875 1544226983.8247
MEM 533.894531 1544226983.9250
MEM 534.925781 1544226984.0251
MEM 535.980469 1544226984.1252
MEM 536.785156 1544226984.2255
MEM 537.835938 1544226984.3256
MEM 539.140625 1544226984.4257
MEM 539.140625 1544226984.5259
MEM 539.140625 1544226984.6260
MEM 539.140625 1544226984.7261
MEM 539.140625 1544226984.8262
MEM 539.140625 1544226984.9263
MEM 539.140625 1544226985.0265
MEM 539.140625 1544226985.1268
MEM 539.140625 1544226985.2269
MEM 539.398438 1544226985.3270
MEM 539.398438 1544226985.4271
MEM 539.398438 1544226985.5272
MEM 539.398438 1544226985.6273
MEM 539.398438 1544226985.7276
MEM 539.398438 1544226985.8277
MEM 539.398438 1544226985.9279
MEM 539.398438 1544226986.0282
MEM 539.398438 1544226986.1286
MEM 539.398438 1544226986.2288
MEM 539.398438 1544226986.3290
MEM 539.398438 1544226986.4293
MEM 539.398438 1544226986.5294
MEM 539.398438 1544226986.6295
MEM 539.398438 1544226986.7297
MEM 539.398438 1544226986.8298
MEM 539.500000 1544226986.9299
MEM 539.523438 1544226987.0301
MEM 540.164062 1544226987.1303
MEM 540.203125 1544226987.2304
MEM 540.531250 1544226987.3307
MEM 540.855469 1544226987.4309
MEM 541.109375 1544226987.5310
MEM 542.507812 1544226987.6312
MEM 542.878906 1544226987.7313
MEM 544.152344 1544226987.8314
MEM 544.660156 1544226987.9315
MEM 544.667969 1544226988.0316
MEM 545.179688 1544226988.1318
MEM 545.179688 1544226988.2319
MEM 545.179688 1544226988.3320
MEM 545.179688 1544226988.4321
MEM 545.179688 1544226988.5324
MEM 545.179688 1544226988.6325
MEM 545.179688 1544226988.7326
MEM 545.179688 1544226988.8329
MEM 546.132812 1544226988.9330
MEM 547.378906 1544226989.0333
MEM 548.523438 1544226989.1335
MEM 549.753906 1544226989.2337
MEM 550.914062 1544226989.3338
MEM 552.199219 1544226989.4340
MEM 553.429688 1544226989.5342
MEM 554.457031 1544226989.6345
MEM 555.859375 1544226989.7346
MEM 556.882812 1544226989.8348
MEM 557.765625 1544226989.9349
MEM 558.972656 1544226990.0350
MEM 559.937500 1544226990.1353
MEM 561.109375 1544226990.2355
MEM 562.343750 1544226990.3356
MEM 563.367188 1544226990.4359
MEM 563.367188 1544226990.5363
MEM 563.367188 1544226990.6366
MEM 563.699219 1544226990.7369
MEM 564.976562 1544226990.8372
MEM 566.226562 1544226990.9374
MEM 567.253906 1544226991.0375
MEM 568.554688 1544226991.1377
MEM 569.941406 1544226991.2379
MEM 571.066406 1544226991.3380
MEM 572.355469 1544226991.4381
MEM 573.582031 1544226991.5385
MEM 574.878906 1544226991.6388
MEM 576.027344 1544226991.7391
MEM 577.207031 1544226991.8393
MEM 578.414062 1544226991.9396
MEM 579.464844 1544226992.0398
MEM 580.730469 1544226992.1400
MEM 581.859375 1544226992.2402
MEM 582.875000 1544226992.3403
MEM 583.925781 1544226992.4405
MEM 584.820312 1544226992.5406
MEM 586.093750 1544226992.6408
MEM 586.886719 1544226992.7409
MEM 588.097656 1544226992.8410
MEM 588.890625 1544226992.9411
MEM 590.195312 1544226993.0415
MEM 590.265625 1544226993.1416
MEM 590.269531 1544226993.2417
MEM 590.269531 1544226993.3418
MEM 590.269531 1544226993.4419
MEM 590.269531 1544226993.5422
MEM 590.269531 1544226993.6423
MEM 590.269531 1544226993.7424
MEM 590.269531 1544226993.8425
MEM 590.269531 1544226993.9426
MEM 590.269531 1544226994.0427
MEM 590.300781 1544226994.1431
MEM 590.308594 1544226994.2433
MEM 590.308594 1544226994.3435
MEM 590.632812 1544226994.4437
MEM 590.941406 1544226994.5439
MEM 591.503906 1544226994.6441
MEM 591.601562 1544226994.7443
MEM 592.628906 1544226994.8445
MEM 593.660156 1544226994.9446
MEM 594.300781 1544226995.0449
MEM 595.015625 1544226995.1452
MEM 595.773438 1544226995.2455
MEM 596.972656 1544226995.3457
MEM 598.140625 1544226995.4459
MEM 599.703125 1544226995.5461
MEM 600.253906 1544226995.6462
MEM 601.292969 1544226995.7463
MEM 602.789062 1544226995.8465
MEM 604.140625 1544226995.9467
MEM 604.976562 1544226996.0469
MEM 605.988281 1544226996.1470
MEM 607.277344 1544226996.2472
MEM 608.519531 1544226996.3476
MEM 609.699219 1544226996.4479
MEM 610.996094 1544226996.5481
MEM 612.285156 1544226996.6483
MEM 613.777344 1544226996.7485
MEM 614.683594 1544226996.8488
MEM 615.441406 1544226996.9491
MEM 616.972656 1544226997.0493
MEM 618.214844 1544226997.1495
MEM 619.410156 1544226997.2497
MEM 620.167969 1544226997.3499
MEM 621.308594 1544226997.4502
MEM 622.753906 1544226997.5505
MEM 624.132812 1544226997.6507
MEM 624.648438 1544226997.7508
