CMDLINE /usr/bin/python3 test_memory.py
MEM 71.957031 1544226693.9430
MEM 71.957031 1544226694.0431
MEM 71.957031 1544226694.1434
MEM 71.957031 1544226694.2435
MEM 71.957031 1544226694.3437
MEM 71.957031 1544226694.4438
MEM 71.957031 1544226694.5441
MEM 71.957031 1544226694.6442
MEM 72.210938 1544226694.7445
MEM 72.210938 1544226694.8449
MEM 72.210938 1544226694.9450
MEM 72.210938 1544226695.0453
MEM 72.210938 1544226695.1455
MEM 72.210938 1544226695.2456
MEM 72.210938 1544226695.3457
MEM 72.210938 1544226695.4459
MEM 72.210938 1544226695.5461
MEM 72.210938 1544226695.6462
MEM 72.210938 1544226695.7463
MEM 72.210938 1544226695.8466
MEM 72.210938 1544226695.9469
MEM 72.210938 1544226696.0471
MEM 72.210938 1544226696.1473
MEM 72.210938 1544226696.2475
MEM 72.210938 1544226696.3476
MEM 72.210938 1544226696.4478
MEM 72.210938 1544226696.5480
MEM 72.210938 1544226696.6483
MEM 72.210938 1544226696.7485
MEM 72.210938 1544226696.8488
MEM 72.210938 1544226696.9491
MEM 72.210938 1544226697.0492
MEM 72.210938 1544226697.1495
MEM 72.210938 1544226697.2497
MEM 72.210938 1544226697.3498
MEM 72.210938 1544226697.4499
MEM 72.210938 1544226697.5502
MEM 72.210938 1544226697.6503
MEM 72.210938 1544226697.7505
MEM 72.210938 1544226697.8506
MEM 72.210938 1544226697.9507
MEM 72.210938 1544226698.0509
MEM 72.210938 1544226698.1511
MEM 72.210938 1544226698.2514
MEM 72.210938 1544226698.3515
MEM 72.210938 1544226698.4518
MEM 72.210938 1544226698.5520
MEM 72.210938 1544226698.6522
MEM 72.457031 1544226698.7524
MEM 72.457031 1544226698.8525
MEM 72.457031 1544226698.9526
MEM 72.457031 1544226699.0528
MEM 72.457031 1544226699.1530
MEM 72.457031 1544226699.2533
MEM 72.457031 1544226699.3536
MEM 72.457031 1544226699.4538
MEM 72.457031 1544226699.5540
MEM 72.457031 1544226699.6541
MEM 72.457031 1544226699.7543
MEM 72.457031 1544226699.8544
MEM 72.457031 1544226699.9546
MEM 72.457031 1544226700.0547
MEM 72.457031 1544226700.1550
MEM 72.457031 1544226700.2551
MEM 72.457031 1544226700.3553
MEM 72.457031 1544226700.4556
MEM 72.457031 1544226700.5559
MEM 72.457031 1544226700.6560
MEM 72.457031 1544226700.7562
MEM 72.457031 1544226700.8564
MEM 72.457031 1544226700.9566
MEM 72.457031 1544226701.0568
MEM 72.457031 1544226701.1569
MEM 72.457031 1544226701.2571
MEM 72.457031 1544226701.3573
MEM 72.457031 1544226701.4575
MEM 72.457031 1544226701.5578
MEM 72.457031 1544226701.6580
MEM 72.457031 1544226701.7583
MEM 72.457031 1544226701.8586
MEM 72.457031 1544226701.9588
MEM 72.457031 1544226702.0591
MEM 72.457031 1544226702.1593
MEM 72.457031 1544226702.2596
MEM 72.457031 1544226702.3598
MEM 72.457031 1544226702.4600
MEM 72.707031 1544226702.5607
MEM 72.707031 1544226702.6609
MEM 72.707031 1544226702.7612
MEM 72.707031 1544226702.8613
MEM 72.707031 1544226702.9615
MEM 72.707031 1544226703.0617
MEM 72.707031 1544226703.1619
MEM 72.707031 1544226703.2622
MEM 72.707031 1544226703.3624
MEM 72.707031 1544226703.4626
MEM 72.707031 1544226703.5628
MEM 72.707031 1544226703.6630
MEM 72.707031 1544226703.7632
MEM 73.992188 1544226703.8635
MEM 73.992188 1544226703.9637
FUNC corels_dt_nosimilar_multicopies.bbound 58.4180 1544226612.4418 72.4180 1544226708.4441
MEM 73.992188 1544226704.0639
MEM 73.992188 1544226704.1642
MEM 73.992188 1544226704.2644
MEM 73.992188 1544226704.3646
MEM 73.992188 1544226704.4647
MEM 73.992188 1544226704.5648
MEM 73.992188 1544226704.6650
MEM 73.992188 1544226704.7651
MEM 74.210938 1544226704.8652
MEM 74.210938 1544226704.9654
MEM 74.210938 1544226705.0657
MEM 74.210938 1544226705.1659
MEM 74.210938 1544226705.2660
MEM 74.210938 1544226705.3661
MEM 74.210938 1544226705.4663
MEM 74.210938 1544226705.5664
MEM 74.210938 1544226705.6666
MEM 74.210938 1544226705.7667
MEM 74.210938 1544226705.8669
MEM 74.210938 1544226705.9670
MEM 74.210938 1544226706.0672
MEM 74.210938 1544226706.1675
MEM 74.210938 1544226706.2677
MEM 74.210938 1544226706.3680
MEM 74.210938 1544226706.4684
MEM 74.210938 1544226706.5686
MEM 74.460938 1544226706.6689
MEM 74.460938 1544226706.7692
MEM 74.460938 1544226706.8694
MEM 74.460938 1544226706.9697
MEM 74.460938 1544226707.0699
MEM 74.460938 1544226707.1701
MEM 74.460938 1544226707.2703
MEM 74.460938 1544226707.3705
MEM 74.460938 1544226707.4707
MEM 74.460938 1544226707.5709
MEM 74.460938 1544226707.6710
MEM 74.460938 1544226707.7711
MEM 74.460938 1544226707.8712
MEM 74.460938 1544226707.9715
MEM 74.460938 1544226708.0717
MEM 74.460938 1544226708.1719
MEM 74.460938 1544226708.2721
MEM 74.460938 1544226708.3724
MEM 63.273438 1544226708.4728
