time,local_queue_length,global_queue_length
84.60454416275024,1,2
85.1050968170166,1,2
85.6053774356842,1,1
86.10574221611023,1,1
86.60586667060852,1,1
87.10646796226501,1,2
87.60674571990967,1,2
88.10704922676086,1,1
88.60760307312012,1,1
89.10814309120178,1,1
89.6085147857666,1,2
90.10888338088989,1,2
90.60918807983398,1,2
91.1091959476471,1,2
91.6093339920044,1,2
92.10960245132446,1,2
92.60994625091553,1,2
93.1105432510376,1,2
93.61072874069214,1,2
94.11117911338806,1,2
94.61126494407654,1,2
95.11157178878784,1,1
95.61162257194519,1,2
96.11172747612,1,2
96.61198449134827,1,2
97.11200332641602,1,2
97.61269736289978,1,2
98.11318111419678,1,2
98.61319231987,1,1
99.11337041854858,1,0
99.6138231754303,1,1
100.11408138275146,1,1
100.61439871788025,1,1
101.11446619033813,1,2
101.6149730682373,1,2
102.11522650718689,1,2
102.6156177520752,1,2
103.11574506759644,1,2
103.61643362045288,1,2
104.11671590805054,1,2
104.61690211296082,1,2
105.11716604232788,1,2
105.61757373809814,1,2
106.11825585365295,1,2
106.6187891960144,1,2
107.11923623085022,1,2
107.61973118782043,1,2
108.12034511566162,1,2
108.6205587387085,1,2
109.12125372886658,1,2
109.62151432037354,1,2
110.12192010879517,1,2
110.6221354007721,1,2
111.12278127670288,1,2
111.62286949157715,1,2
112.12344646453857,1,2
112.62411975860596,1,2
113.12454509735107,1,2
113.62481307983398,1,1
114.12520599365234,1,2
114.62530183792114,1,2
115.12595796585083,1,2
115.62645769119263,1,2
116.1268458366394,1,2
116.62716102600098,1,2
117.1275942325592,1,2
117.62766814231873,1,2
118.1284613609314,1,2
118.62906622886658,1,2
119.12950372695923,1,2
119.63004946708679,1,2
120.13010883331299,1,2
120.6302182674408,1,1
121.13091111183167,1,2
121.6310384273529,1,2
122.13156723976135,1,2
122.63162398338318,1,2
123.13188242912292,1,2
123.63231682777405,1,2
124.13298726081848,1,2
124.633624792099,1,2
125.13380146026611,1,2
125.63393068313599,1,2
126.13435506820679,1,2
126.63451194763184,1,2
127.13498377799988,1,2
127.63498973846436,1,2
128.1354432106018,1,2
128.63595938682556,1,1
129.1362886428833,1,2
129.63637256622314,1,2
130.13651847839355,1,1
130.63662886619568,1,2
131.13694524765015,1,2
131.63751578330994,1,2
132.13766264915466,1,2
132.6382656097412,1,2
133.13861107826233,1,2
133.6391167640686,1,2
134.13926076889038,1,2
134.63978171348572,1,2
135.14043426513672,1,2
135.64099621772766,1,2
136.14112067222595,1,2
136.6415958404541,1,2
137.14209628105164,1,1
137.64232277870178,1,2
138.1424674987793,1,2
138.64282965660095,1,2
139.1432831287384,1,2
139.64389753341675,1,2
140.14423966407776,1,2
140.64466547966003,1,2
141.14506721496582,1,2
141.64549231529236,1,1
142.1458818912506,1,2
142.64647030830383,1,2
143.14719414710999,1,2
143.64770579338074,1,2
144.14801955223083,1,2
144.64863348007202,1,2
145.14895272254944,1,2
145.6494882106781,1,1
146.1500165462494,1,2
146.65004014968872,1,2
147.15049266815186,1,2
147.6506736278534,1,2
148.15065741539001,1,2
148.65080976486206,1,2
149.15130186080933,1,1
149.65142965316772,1,2
150.15212845802307,1,2
150.65277647972107,1,2
151.1531457901001,1,2
151.65383052825928,1,2
152.15444898605347,1,2
152.6547989845276,1,2
153.15524172782898,1,2
153.6555688381195,1,1
154.15590977668762,1,2
154.65637040138245,1,2
155.15675830841064,1,2
155.65711617469788,1,2
156.1578824520111,1,2
156.65792036056519,1,2
157.15798783302307,1,2
157.65868759155273,1,2
158.1590518951416,1,2
158.65934324264526,1,2
159.159499168396,1,2
159.6601631641388,1,2
160.16033744812012,1,2
160.66048622131348,1,1
161.16089344024658,1,1
161.66124939918518,1,1
162.1616599559784,1,2
162.66172242164612,1,2
163.16174983978271,1,2
163.6624414920807,1,2
164.16265654563904,1,2
164.66269826889038,1,2
165.16284799575806,1,2
165.6629889011383,1,2
166.16328954696655,1,2
166.6637246608734,1,1
167.1639609336853,1,2
167.66459131240845,1,2
168.16522359848022,1,2
168.66577816009521,1,2
169.16602730751038,1,2
169.66664052009583,1,2
170.16733050346375,1,2
170.66773343086243,1,2
171.16826915740967,1,2
171.66888856887817,1,2
172.1691813468933,1,2
172.66932010650635,1,2
173.16956162452698,1,2
173.66966843605042,1,2
174.17012929916382,1,2
174.67074990272522,1,2
175.17090916633606,1,2
175.67141890525818,1,2
176.17158031463623,1,2
176.6716547012329,1,2
177.17195320129395,1,2
177.67260932922363,1,1
178.1730194091797,1,2
178.67351508140564,1,2
179.17371892929077,1,1
179.67411160469055,1,2
180.17470955848694,1,2
180.67492008209229,1,2
181.17512845993042,1,2
181.67539024353027,1,1
182.17599081993103,1,2
182.67624139785767,1,2
183.17686080932617,1,2
183.67688918113708,1,2
184.17728638648987,1,2
184.67749524116516,1,2
185.177640914917,1,1
185.6777105331421,1,1
186.17820286750793,1,2
186.6787497997284,1,2
187.1789276599884,1,2
187.67895579338074,1,2
188.17942190170288,1,2
188.67979454994202,1,1
189.18024897575378,1,1
189.68062472343445,1,2
190.1806240081787,1,2
190.68085932731628,1,1
191.18136763572693,1,2
191.68148159980774,1,2
192.18201899528503,1,2
192.68264317512512,1,2
193.1833791732788,1,2
193.68343329429626,1,2
194.18404245376587,1,2
194.68435907363892,1,2
195.1847186088562,1,1
195.68532943725586,1,2
196.18561339378357,1,2
196.6857876777649,1,2
197.18591237068176,1,2
197.68642902374268,1,2
198.1868073940277,1,1
198.687353849411,1,2
199.18746089935303,1,2
199.68780517578125,1,2
200.18815064430237,1,2
200.6885268688202,1,2
201.18851447105408,1,2
201.68905901908875,1,2
202.18912363052368,1,2
202.68972492218018,1,2
203.1904399394989,1,2
203.69069457054138,1,2
204.19079566001892,1,2
204.6908073425293,1,2
205.19083285331726,1,1
205.6914131641388,1,2
206.19174146652222,1,2
206.69237852096558,1,2
207.19307899475098,1,2
207.69339323043823,1,2
208.19369411468506,1,2
208.6939971446991,1,2
209.19434523582458,1,2
209.6947581768036,1,2
210.19499254226685,1,2
210.69544196128845,1,2
211.19583892822266,1,2
211.69617867469788,1,2
212.1962399482727,1,2
212.696772813797,1,2
213.19729709625244,1,2
213.69789814949036,1,2
214.19834113121033,1,2
214.69849681854248,1,2
215.19897985458374,1,2
215.69927310943604,1,2
216.19948649406433,1,2
216.6996123790741,1,2
217.2000856399536,1,2
217.7002067565918,1,2
218.20033979415894,1,2
218.70082211494446,1,2
219.2008876800537,1,2
219.70136165618896,1,2
220.20175099372864,1,2
220.7021610736847,1,2
221.2024483680725,1,2
221.70275926589966,1,2
222.20278573036194,1,2
222.7030017375946,1,2
223.20304584503174,1,2
223.70322036743164,1,2
224.2038378715515,1,2
224.7040240764618,1,2
225.20461869239807,1,2
225.70465445518494,1,2
226.20526838302612,1,2
226.70574855804443,1,2
227.20624947547913,1,2
227.70681929588318,1,2
228.2072365283966,1,2
228.7074737548828,1,2
229.20743608474731,1,2
229.70784711837769,1,2
230.20845818519592,1,2
230.70875144004822,1,2
231.2090802192688,1,2
231.70941638946533,1,2
232.20972561836243,1,2
232.7097806930542,1,2
233.21048021316528,1,2
233.71059894561768,1,2
234.21090936660767,1,2
234.7112331390381,1,2
235.21147918701172,1,2
235.71167039871216,1,2
236.21181273460388,1,2
236.71183609962463,1,2
237.21240496635437,1,1
237.71303462982178,1,1
238.21314358711243,1,2
238.71366167068481,1,1
